"FSC-A";"FSC-H";"FSC-W";"SSC-A";"SSC-H";"SSC-W";"CD95";"CD8";"CD27";"CXCR4";"CCR7";"LIVE/DEAD";"CD4";"CD45RA";"CD3";"CD49b";"CD14/19";"CD69";"CD103";"TIME"
74705.61;65080;75229.06;66157.26;58284;74388.88;725.4098;22.42469;920.264;9.721894;1489.591;838.3895;2504.226;13.75617;3775.799;13.82787;216.9455;-48.86255;34.02498;8211.7
169132.8;144206;76864.27;65349.96;53690;79768.57;1904.668;3.8113;1788.82;61.52581;252.4266;1735.545;1933.466;323.9466;5507.668;-85.25553;128.0176;75.48421;43.27869;8212.1
103067.4;92773;72808.08;47597.16;45969;67857.19;-83.46418;3850.958;963.0105;36.91525;2238.958;-527.9739;-29.47503;7679.347;4861.662;-371.2935;-243.7896;201.301;-126.3759;8212.4
108467.3;93516;76013.88;68239.86;64332;69517;1710.554;-100.0276;676.5125;65.51807;154.0556;1340.876;1218.28;132.1562;3789.668;-151.6333;-29.5663;60.80437;-31.89243;8212.6
125524.8;107876;76257.86;71467.5;67847;69033.18;871.0533;-7.982256;1201.162;-7.985837;-11.03911;2218.919;1866.608;25.95914;5775.216;180.7966;117.9158;-35.611;-1.060013;8213.8
163719.8;144412;74298.12;61351.68;57627;69771.88;3363.654;119.9208;2228.11;29.04616;4.273364;1495.936;2236.947;598.3524;6528.253;163.4677;305.3014;-67.20974;-105.12;8213.8
74214.33;66598;73030.88;74776.26;70642;69371.45;984.2314;38.93812;888.2568;21.43415;212.4782;443.7201;105.9833;221.1086;2227.317;10.59517;179.2527;-19.39402;-58.06068;8213.9
151118.3;129177;76667.58;59807.28;54813;71507.3;370.1552;6747.003;206.1986;-59.86273;86.15929;1133.318;103.5125;291.3465;4282.534;708.3918;237.6424;3031.105;-11.47229;8215
101492.8;92695;71756.09;69097.08;62711;72209.76;1040.313;2892.311;1184.79;157.0362;113.6836;1413.723;38.72625;96.9145;3423.308;-28.28789;289.1049;-31.55041;7.024445;8215.1
96907.05;83382;76166.33;120331.4;107574;73308.02;1015.095;11808.63;1151.537;-0.6668949;139.5781;1138.938;55.18434;909.3846;5077.21;281.4373;323.3235;233.8912;144.1597;8215.5
117800.9;104599;73807.61;62503.74;61955;66116.46;1151.147;-61.00296;245.8159;35.69618;54.15912;170.9904;187.1001;11341.29;2854.156;-57.9175;211.7139;5284.297;14.05386;8216.5
123802.6;113518;71473.47;41566.98;41274;66001.2;946.2719;2417.581;1415.486;-28.48255;2625.147;1461.03;274.9995;7958.008;2444.238;70.12946;130.1167;-99.58115;13.4729;8216.8
148695.7;135734;71794.26;51456.6;50930;66213.63;1457.092;5098.104;1163.805;-40.21669;80.22946;2398.517;-302.9062;320.1981;3497.904;-83.21651;310.2697;5095.457;30.61383;8217.4
135942.4;114741;77645.5;78014.04;65445;78122.52;97.97424;8093.68;846.4838;-27.38172;-18.19684;153.5197;110.0553;757.5088;4804.907;185.5244;203.2223;37.30302;17.68561;8220
168683.6;150476;73465.87;74135.88;70152;69257.73;755.1251;6119.715;1340.539;107.8407;-8.009035;1076.508;735.8456;2991.717;4939.81;-128.0763;131.5262;48.13981;33.89478;8220.3
152236.1;135143;73825.08;67962.18;63991;69603.06;1623.624;24.52261;873.5181;-26.9189;374.6875;824.4249;85.07961;222.6158;5548.512;667.9549;-1.036203;117.9623;-73.12754;8222
98042.79;84123;76380.22;56934.54;52703;70797.91;702.2546;4062.635;290.4066;231.028;193.5777;1543.256;-91.02821;210.0213;2272.831;-2.141016;290.0756;2111.671;7.067871;8223.9
121765.7;105158;75886.15;64637.04;59398;71316.43;2396.839;-84.02047;509.1087;122.3103;835.204;1465.48;1848.439;87.05546;5177.244;-10.32722;295.497;42.87951;-0.5610657;8224
126917.9;110427;75322.99;86984.04;82731;68905.08;2057.158;-106.3022;502.211;-14.68252;102.6503;1233.134;35.37611;161.3167;8324.322;29.00593;336.5047;14.62249;64.24898;8224.2
177997.2;160572;72647.95;72507.23;70047;67837.8;1788.237;8481.308;701.7335;-81.17734;201.5263;671.1556;28.64885;141.5474;5258.149;-85.2278;45.0604;286.6906;271.179;8226
98932.2;84819;76440.66;102027.1;96711;69138.45;1327.301;5888.623;981.1473;194.9987;117.5901;2434.009;-66.71976;420.3079;3776.656;16.25129;81.70822;7733.686;83.54248;8226.2
90109.17;80275;73564.56;53684.28;52691;66771.41;281.2257;-8.285813;1194.195;54.64343;3555.287;397.7176;2299.542;68.59518;8207.781;-109.0346;107.2047;94.54247;52.54524;8226.2
184986.2;166074;72999.14;67384.2;63546;69494.39;298.5306;7205.937;423.4459;-20.99186;459.9365;425.907;52.5457;1933.062;4411.516;-17.25035;63.27078;748.6292;-15.55493;8226.3
96087.33;85849;73351.8;65473.98;56777;75574.67;230.8376;2998.243;1166.673;43.74224;1993.286;856.6324;-21.67742;3707.767;4749.24;1156.212;80.81747;1.374904;35.57236;8227.1
148463.8;131535;73970.63;91869.18;87531;68784.07;1429.865;-80.97137;1900.846;8.066898;644.059;806.9047;-157.1251;227.2108;10643.92;-117.2971;50.44758;202.7226;75.27682;8227.3
101483.8;90762;73277.84;50745.24;47518;69986.95;306.0721;52.88055;1727.704;14.49061;2384.431;802.4148;1608.626;6222.943;1630.703;87.78814;391.4922;82.45098;98.28532;8227.5
115699.2;99161;76466.2;84228.3;76825;71851.43;2905.427;-60.23876;175.3012;-130.3477;298.3236;1858.78;-258.759;328.9566;10836.45;261.0074;203.6186;195.263;-83.72906;8228.7
137143;123541;72751.59;30148.56;29974;65917.66;92.37532;-76.86563;1658.942;-14.64198;1580.365;833.7003;1855.184;6512.25;5890.434;-117.8777;223.5331;-7.17967;-7.313934;8230.3
150260.6;135555;72645.64;61258.08;60019;66888.98;528.3658;4058.326;542.0971;1.940449;-32.62836;402.4174;-242.087;1364.299;3371.578;-232.1888;-62.95114;149.9097;-104.1031;8232.4
112627.3;93587;78869.34;55964.22;53335;68766.68;3316.742;-66.34402;104.3747;127.105;68.37082;840.7955;2219.447;18.72431;3433.984;-15.34352;227.4059;-199.9994;73.54291;8233.4
136658.6;120361;74410;54002.52;52349;67606.05;2389.545;46.34101;765.9664;35.67262;422.0153;400.0398;1537.67;81.91686;2731.147;-51.5739;99.68483;-134.1827;-49.6132;8234.5
118916;108252;71991.99;61928.1;54492;74479.18;250.0791;3482.091;1102.717;118.7593;2737.581;1659.022;82.98928;7413.667;2911.129;8.169523;200.1914;-34.28049;-12.18323;8234.8
125976.8;112771;73210.42;32731.14;30391;70582.34;293.1649;3254.627;1643.911;37.06874;-55.69085;486.4805;178.7663;290.9677;2079.007;466.709;314.1396;-87.72508;25.52301;8235
110377.2;97570;74138.38;69225;65894;68848.91;1953.11;-133.7599;639.166;44.86668;1596.973;513.4512;2427.858;-40.98374;4189.486;-40.06341;96.38949;32.45352;28.70354;8235.6
133024.4;112646;77391.9;66382.68;59010;73724.04;216.5248;-19.68597;833.4315;102.0414;2100.551;-100.838;1920.772;1549.776;4310.322;-39.73405;-5.554519;14.33962;-22.08046;8235.9
96611.73;85215;74300.83;42290.82;38031;72876.64;885.7362;92.66066;63.81032;-0.6789472;-149.3813;1846.132;2031.877;-43.72732;2605.079;975.9453;55.791;3304.777;13.33975;8236.3
139669.1;123706;73992.82;56809.74;56202;66244.67;614.0177;4909.634;922.2127;81.37664;172.0753;336.6067;31.44708;259.8773;2943.176;-67.53722;71.44956;65.33638;35.56183;8236.5
123647.3;108538;74659.12;79775.27;74586;70095.63;1698.719;5084.864;185.9176;98.60844;12.04993;1334.428;194.7651;72.55434;4005.219;-64.95425;-8.717859;65.42941;-15.3147;8236.8
140953.9;127158;72646.27;45636.24;44994;66471.45;1579.884;3314.128;411.0376;105.6965;96.84824;206.6195;71.90116;755.5277;2883.667;-296.6358;38.4064;30.07509;51.71777;8237.3
79051.92;69128;74944.27;78665.34;72664;70948.63;1528.635;60.6585;116.0146;107.0065;259.9109;3467.216;1007.128;150.4784;2176.438;78.01414;131.8219;27.5488;-0.2583313;8238
159672.2;140504;74476.73;44016.18;41483;69537.99;1635.943;58.96304;744.1458;-16.09905;-31.30278;595.8837;3359.735;-30.22447;3966.019;89.20953;172.5395;45.97802;-3.054924;8238.2
116057.3;104659;72673.46;60870.42;55939;71313.47;565.0013;65.58798;289.0774;250.6179;348.5038;479.6119;3583.98;15.25341;4625.292;132.3077;293.8791;5257.766;83.67197;8238.5
150707;134471;73448.82;77994.54;74535;68577.85;421.2645;8471.277;105.5414;0.4874945;126.2365;741.2112;3.368459;1522.965;3537.859;32.01431;436.9845;193.208;60.72076;8238.6
170102.9;148935;74850.55;51084.54;48275;69350.11;3622.187;9221.936;575.4131;7.25242;201.3666;1263.516;74.85123;21.41178;6034.476;-25.44821;224.5537;-115.2329;-37.93854;8239.2
172917.5;156310;72499.01;60914.88;58930;67743.39;1211.306;4976.546;1213.22;-120.1058;18.20564;118.4798;216.4257;15.72098;4853.031;853.9235;7.286037;4214.451;184.4177;8239.6
168884.4;154770;71512.63;47619.78;43906;71079.34;1005.638;7116.695;42.12173;42.21807;41.31252;802.9294;-51.37527;18105.73;4401.54;-119.5964;263.3771;-126.2783;185.4786;8240.3
118338.5;107735;71986.16;31746.78;31443;66169.16;-33.2851;1727.106;1242.856;-5.292883;2193.175;119.5437;209.5089;7091.75;2293.056;-210.3278;-62.73132;13.15712;-24.75652;8241.3
160826.6;143954;73217.36;61589.58;59078;68322.13;850.3794;6039.731;1167.339;82.25248;734.5809;685.2648;-18.8595;379.9584;5767.696;-54.45687;43.6837;122.5527;63.12006;8243.3
162892.4;148505;71885.25;49680.54;48617;66969.66;150.6264;7285.743;630.1951;134.5507;109.0984;413.2547;-197.3769;6803.083;3540.196;-162.264;119.3631;-21.25074;77.99268;8243.5
173161;151062;75123.33;58422;55958;68421.74;1288.269;-90.38108;3180.226;75.70028;1519.639;358.8317;3895.632;558.3029;12820.38;-48.09822;167.0021;-177.9568;29.18735;8243.8
173467.4;156067;72842.8;57098.34;45255;82686.92;267.9637;-33.36198;1167.133;-47.08219;-35.21689;537.4183;1652.91;435.3554;3779.873;-160.3419;295.1871;520.4167;63.03372;8244.4
95725.77;82896;75678.98;72903.48;69588;68658.43;1890.9;-65.13071;169.9385;123.4581;189.2681;226.981;2101.888;-13.78878;4480.415;-31.16928;174.9722;365.574;33.09961;8245.8
154155;134535;75093.47;69479.28;67347;67610.95;295.4981;11226.75;473.363;11.50066;100.0006;225.8247;142.2363;-64.89344;6543.155;-1.78476;71.18503;2762.718;-0.130249;8246.3
85849.8;65939;85325.11;67595.58;61315;72248.95;1273.301;2008.131;530.1372;-44.26941;112.8505;67.66358;101.8222;4664.337;2427.306;207.636;11.4653;260.9526;-31.80495;8246.8
103701.5;94635;71814.65;37996.14;35167;70808.29;639.2625;-39.83948;279.4759;145.8973;1020.399;340.9503;2398.324;-69.30772;2409.245;6.43891;50.93749;-7.845226;31.25226;8247.2
110749.1;96219;75432.68;41256.54;40271;67139.84;728.2339;3308.432;888.5401;-61.22355;38.64698;1374.956;-5.293809;359.8112;2351.063;211.9432;287.3525;5834.91;93.1712;8247.3
155282.4;142334;71497.95;46732.14;46138;66379.94;941.961;344.145;960.1699;172.2831;51.53067;404.2758;278.7093;3007.393;1666.645;-120.0236;387.3747;5654.065;34.76904;8247.8
152670.8;141878;70521.38;75320.7;71094;69432.26;500.5372;4470.779;324.7208;-34.35186;228.102;1343.905;41.14551;1822.669;3639.833;188.8071;202.7078;93.98986;-112.4229;8248.8
133141;115516;75535.25;63176.1;57324;72226.45;812.7537;7757.087;827.6998;87.29537;407.8343;2178.418;279.8427;4807.684;4573.033;302.9943;59.84138;-70.13272;89.54352;8250.9
133902.1;112451;78037.62;69591.59;55095;82779.83;1041.381;-8.967974;2131.58;-41.80644;934.2994;643.5092;1884.084;-49.4756;4773.768;653.0449;26.14934;329.5856;39.68123;8250.9
70729.83;64115;72297.43;77148.23;72375;69858.19;1724.515;25.21607;1045.295;90.38425;446.8602;979.8673;1218.368;210.7755;2656.377;241.2448;363.185;139.9482;62.58655;8251
122352.9;99685;80438.55;92194.44;83025;72773.91;342.1829;5098.991;672.1899;-143.1443;161.9592;1248.859;-21.4978;1337.509;3586.461;3926.773;526.1387;9247.12;132.2272;8251.1
117072.3;107831;71152.55;32560.32;33479;63737.66;564.5071;2143.841;553.548;87.66225;1867.749;64.89742;42.6972;4281.379;4019.291;97.17349;18.98463;0.1635346;153.231;8252.9
89410.2;79380;73816.92;64846.08;61347;69274.02;715.5569;45.34373;1064.589;44.23205;2749.877;1434.36;2421.826;31.03188;3332.511;22.36682;392.0986;-96.57407;44.53027;8253
122275.6;103395;77503.3;70691.4;62755;73824.1;684.7036;41.04148;1446.883;32.75364;-14.82075;2012.777;1440.679;395.231;6772.916;71.22359;190.4625;125.2968;-9.793991;8254.7
136695.2;123862;72326.11;63173.76;60486;68448.16;505.9823;5244.882;808.5218;40.59974;-67.6962;689.58;132.016;172.0186;3268.794;242.5833;101.1846;6592.912;22.13611;8255.4
83156.04;70595;77196.9;71451.9;67747;69119.98;1804.915;-1.528026;301.3588;-3.83425;663.4189;1133.267;1736.635;106.5304;3145.928;-24.31861;331.7099;-115.44;11.56823;8256.5
109758.3;94302;76277.48;68909.09;64778;69715.44;-47.05912;7620.227;4860.525;169.8138;1012.96;1316.937;412.3029;15125.43;2704.151;109.2915;357.7514;8806.138;329.8273;8257.6
150424.8;132562;74367.03;56674.8;53750;69102.13;1736.97;1954.496;258.7713;0.7528296;42.48169;249.4151;189.318;13.37713;2529.997;-29.93723;33.91489;29.5971;10.84451;8257.7
84607.11;74422;74505.01;47828.04;44690;70137.8;1233.669;948.8021;188.4893;95.52777;65.14184;1073.922;162.7647;16705.55;2236.746;-44.92537;171.0339;-163.6658;50.85724;8258.4
95264.85;85990;72604.69;40645.8;39474;67481.46;129.6459;-136.1455;1865.074;-59.12397;3589.463;578.2971;1984.642;1674.312;6004.945;1.040724;141.0916;-17.11475;-61.88084;8259
116185.6;103218;73769.52;52692.9;48962;70529.84;398.063;5668.256;934.6318;-146.6595;21.66059;-49.39381;90.01483;-56.14261;3099.733;-22.57179;-85.87498;2453.435;-35.39673;8259.1
176944.3;154931;74847.65;72313.8;64259;73750.88;3507.973;10641.9;564.6544;-27.97306;60.67447;820.2289;14.73968;765.8413;6869.432;-156.5898;361.1113;857.4858;29.65906;8259.2
156527.9;140562;72979.97;46922.46;46658;65907.46;180.8208;3874.519;743.9582;46.35335;28.61243;644.1741;-96.03195;99.98683;3029.084;-156.2016;206.5592;5309.684;-30.67999;8259.7
162480.5;146527;72671.41;43198.74;41375;68424.72;813.0656;7359.74;1876.415;-22.72603;217.087;68.28129;65.08582;17236.9;6615.91;-177.5664;100.6414;26.23687;35.76776;8261.1
125695.9;112337;73329.42;50852.88;47589;70030.77;1471.15;-101.3713;2124.616;-10.92617;504.94;227.4742;1332.996;60.60995;2929.854;170.1645;-16.35102;2.033646;24.21004;8261.5
103707;85638;79363.63;76283.22;63649;78544.79;622.9918;8241.172;373.8051;-80.64388;-13.50463;1358.219;-120.7358;90.37169;4091.013;1290.764;131.2124;10380.75;67.57031;8262.3
95836.17;81962;76629.66;61231.56;59886;67008.51;1471.46;3474.57;498.3149;10.53708;105.0738;1232.133;13.93184;98.95019;3839.792;-15.16229;94.44118;181.6267;903.3727;8262.4
162597.8;139790;76228.7;54008.76;52826;67003.33;1124.59;-72.16751;1311.333;8.047155;1017.67;1366.543;2776.916;-17.03834;6402.289;151.9213;-92.49404;-45.01979;-37.38195;8262.8
143679.4;128507;73273.63;43966.26;43259;66607.47;550.3367;5767.136;560.9996;16.7798;-130.2914;-46.25053;-66.57631;186.2622;2530.855;-204.5041;-66.42455;5359.624;53.85248;8263
107299.1;98558;71348.41;54549.3;54430;65679.64;-111.1827;3831.137;1241.586;74.81841;2544.807;848.0604;-24.93551;4479.331;2389.698;24.69203;141.5646;316.5127;110.578;8263.8
156716.9;138414;74202.05;64273.56;59994;70210.89;634.0544;7316.048;1049.982;56.98376;129.6167;777.233;-46.50121;10399.52;6101.551;48.23985;191.4545;-22.92563;8.719971;8264.1
139266.2;123633;73822.91;44440.5;45073;64616.35;297.3661;2867.676;1044.762;44.7537;1085.071;715.1945;-99.54371;380.0555;4011.191;-123.3536;36.74002;225.9337;280.9391;8265.2
167321.5;149305;73444.2;64629.24;60761;69708.23;1736.33;29.10905;1245.929;37.21012;506.9043;1336.759;3157.306;294.5272;9262.348;200.1872;294.2043;-16.99072;108.174;8265.6
123184.3;112783;71580.01;43988.1;41311;69782.97;343.6972;-53.21343;491.2831;183.1544;57.87016;431.7835;2847.947;74.71124;4461.981;-60.34925;266.1967;4574.264;63.47269;8267
110954.1;92699;78441.9;69320.94;64975;69919.46;1910.321;-34.77658;303.2394;1.532623;142.5488;1452.402;213.6941;219.65;4300.022;27.12317;-62.10356;48.1381;50.25473;8267.1
102600.9;89559;75079.61;105045.7;99251;69362.28;1221.386;-64.44525;211.7531;22.21591;-117.0698;2916.585;204.2588;2689.961;12175.27;-67.34716;170.7369;156.8513;-39.10071;8267.5
161306.8;136002;77729.77;84519.23;77970;71040.83;2031.998;-19.3266;2144.809;79.04497;546.8307;250.0408;2172.339;111.6065;5678.765;-66.48285;-91.01376;-17.86935;-44.25959;8268.1
88843.71;79059;73647.05;56868.24;55015;67743.64;1217.749;1890.559;1430.803;108.4574;320.662;1132.092;-39.488;415.0961;3016.664;-47.76732;152.958;-2.097284;58.78088;8269
117770.6;103335;74691.18;64495.86;59763;70726.04;697.7105;11.42202;304.3315;-20.09238;103.811;1974.57;2662.71;284.4416;3975.326;-12.94062;239.5731;4835.702;32.48779;8269.1
135021.3;120479;73446.45;65615.16;63647;67562.58;241.4232;10626.02;871.3865;-40.91192;66.44254;770.7511;1.017231;1844.671;4110.165;-112.3215;215.7069;5721.034;197.0023;8269.2
110348.3;102859;70307.73;61779.9;59435;68121.6;1025.773;2382.282;960.0655;37.04195;993.6972;832.8453;85.54903;-97.35906;3366.02;-17.13297;19.67251;135.4276;-19.8728;8272.2
152686;137034;73021.49;36993.84;36478;66462.75;200.0723;2481.337;1084.388;24.23817;135.8099;1759.184;143.7178;110.9598;2926.935;-5.15637;38.73299;2536.143;-33.01443;8273.2
97898.58;82883;77408.9;44850;36775;79926.3;1095.769;4.809581;494.7655;58.43294;5.048479;1141.815;2148.071;-35.61995;2565.354;1098.159;276.0374;2514.683;-93.92926;8273.6
112164.3;95280;77149.47;87319.44;81972;69811.24;815.1857;7291.294;531.6702;-16.95598;-18.38315;1480.524;21.24637;405.4983;3844.262;23.38073;143.8682;196.6616;-28.43103;8274.3
154136.3;131880;76595.99;61003.8;56568;70675.03;957.0788;5995.717;1890.786;34.46922;637.4422;384.6031;160.5981;2303.494;2650.071;-44.34079;90.04757;23.32771;-73.52344;8274.6
120990.8;99963;79321.89;76934.52;66159;76210.05;2094.192;2641.178;865.7114;19.83091;-36.91439;424.5054;-49.9073;130.2052;3803.2;1622.365;206.3354;-6.051344;13.70624;8275.1
105111.8;91160;75566.14;76883.04;72248;69740.45;1697.889;2083.614;1220.584;134.9797;833.5709;1435.661;332.1043;-72.73595;3721.955;-186.233;18.91958;73.71982;133.0872;8276.7
75767.52;67773;73266.65;46766.46;45182;67834.24;320.7556;-12.2234;797.7499;74.09216;2551.573;450.6345;2292.336;1559.814;4332.825;-139.4212;256.4386;-75.71272;0.7238541;8278.1
163530;143154;74864.15;62297.04;60642;67324.6;1856.885;2876.985;1116.534;35.34297;304.5898;2519.868;2201.559;35.32978;10723.67;-89.35864;18.69657;114.5479;8.613647;8278.2
161662.9;138382;76561.52;60475.74;56698;69902.6;848.9034;11340.53;505.9533;-65.31693;36.9979;2277.946;-18.94364;182.9242;3635.809;609.744;100.8016;6411.945;3666.116;8278.5
132797.4;117713;73934.16;40316.64;39777;66425.09;220.8929;2902.698;954.6766;-17.95381;15.84666;11.16292;-76.04178;2343.983;2114.783;-84.44626;-77.24399;86.65843;29.19229;8279.5
137149.9;112302;80036.49;79393.86;74794;69566.49;1480.798;6565.405;1551.784;35.7658;93.42213;1914.802;19.3803;300.4865;4466.474;23.95618;-32.07703;128.8051;82.66528;8281.4
117556.7;98684;78069.34;61955.4;53176;76356.04;415.3368;4694.919;277.0757;144.6503;176.1902;2164.05;40.67497;720.98;2364.295;690.3218;145.8969;3933.071;-20.04688;8282
105386.5;96070;71891.4;31874.7;32182;64910.21;239.4219;-35.64968;655.9545;58.83782;1876.557;809.9267;1297.283;5674.674;1611.369;-140.5085;367.6917;-93.36351;40.31063;8282.3
96007.29;83895;74997.73;59964.84;54163;72556.1;1014.648;-4.433666;1113.018;31.92628;373.0915;2220.105;1995.955;71.46186;5205.699;-61.35884;201.9769;184.1394;76.9192;8283.6
145964.7;126044;75893.67;65528.58;61036;70359.8;783.7561;7973.649;155.6078;-80.16711;-31.27779;301.8353;-165.4511;21758.39;3195.031;-150.3478;280.471;534.1263;13.29657;8284.5
96614.49;83390;75929.1;40774.5;36890;72436.92;533.9291;-0.8754225;1522.306;19.98953;362.0066;667.8615;2889.378;-79.33172;3425.224;-95.34032;157.2761;-0.9612291;52.67122;8285.2
154088;136811;73812.16;71228.82;64975;71843.83;729.7134;6670.474;573.7604;155.4911;-136.6808;684.8237;-60.47274;9523.714;5715.108;2.283764;234.5439;19.93203;81.02759;8285.3
97243.77;81698;78006.42;60991.32;55078;72572.12;1360.468;-29.17811;93.71656;9.160222;-119.7527;572.5171;-97.65568;3.15619;5732.484;282.0957;70.71033;118.9221;-101.502;8286.8
145250.5;130543;72919.55;49395.06;49179;65823.92;342.5722;5588.175;174.8849;-11.50215;83.55029;560.0681;29.44313;1143.689;3053.538;-32.57734;92.61901;4806.349;9.933105;8288.1
86077.5;78826;71564.9;43249.44;41710;67954.81;453.9013;-26.35653;920.3279;-45.73169;2246.687;1826.164;1887.319;327.7523;5999.773;-72.599;625.2915;142.426;175.0175;8288.8
107508.9;92358;76286.88;47895.9;43490;72175.34;303.1863;-25.37534;1375.071;-75.6117;2024.017;1022.079;1645.963;767.4388;6941.33;-52.71946;273.7635;90.03871;10.89339;8290.3
132013.6;119058;72667.45;43642.56;43798;65303.41;816.6046;5006.145;515.98;120.5073;-131.8914;1704.571;-158.1589;88.4259;2702.766;385.8209;206.5218;2670.016;-4.575684;8290.9
117484.2;104251;73854.89;93707.63;88383;69484.21;398.1958;5605.496;1805.392;1.406264;2293.392;1887.007;256.6409;13363.04;4100.438;481.9211;507.8708;872.3088;97.78125;8290.9
139059.2;118595;76844.57;77865.84;61863;82488.97;1046.574;7364.047;1097.262;167.2974;66.6991;3465.379;-120.3424;143.3642;5092.631;636.3891;504.7459;6509.514;222.7201;8291.3
151822.1;136880;72690.03;61750.26;58548;69120.47;801.6544;6851.532;377.3919;-115.432;-19.70312;635.5035;-260.5024;1713.916;2876.106;-53.51109;138.4178;7808.787;154.1238;8292.2
70915.44;64167;72428.42;54823.86;51411;69886.53;583.4683;719.02;239.0782;118.1251;328.2708;700.849;53.62495;65.94315;1539.172;-78.87519;116.3257;14.88685;-7.423431;8292.3
128220.6;113860;73801.75;93168.66;86272;70775.01;1214.311;4443.523;303.4569;149.8252;207.4774;392.1808;164.9197;3469.202;3296.234;-69.54376;157.0125;9.240847;-53.43823;8292.3
112835.7;94149;78543.59;51304.5;48869;68802.14;-277.2656;-115.5886;1557.65;170.9964;2033.841;2.537726;3659.837;273.9763;6056.535;-54.17608;90.07698;10115.55;-27.45905;8294
175488.4;158823;72412.73;63208.86;61827;67000.76;1803.23;-107.6153;548.5027;33.22599;353.1108;560.6476;-96.99735;465.7843;9877.994;-75.32423;-40.90124;106.2055;-128.9741;8294.1
127551.3;110790;75450.89;68282.76;64326;69567.19;538.5397;6085.904;1833.56;-99.03821;1247.285;56.74643;185.9395;2920.475;3127.624;-69.6561;-32.23607;207.4334;111.5399;8294.7
146098.5;124632;76823.88;59155.2;56280;68884.06;747.2303;19.2657;227.3376;13.50086;187.0399;309.6098;168.0848;0.6609746;11240.24;-61.16761;-150.5057;369.7403;46.01114;8297.3
145129.1;128998;73731.22;50819.34;49478;67312.66;40.62974;-6.876276;1669.528;-35.2893;1434.684;116.3973;1222.281;612.6266;5432.083;35.12503;71.17126;221.5814;33.45474;8297.4
98480.94;86328;74761.91;68231.28;65096;68692.47;734.8596;5325.707;732.0768;131.0396;316.7964;1092.586;-17.34577;1636.474;4739.56;-31.77253;212.4293;150.3442;128.8172;8297.7
139182;123534;73837.41;56684.94;49769;74642.95;1024.183;64.48487;302.212;17.58519;162.4887;1315.27;1968.439;239.2002;5094.376;179.299;417.4119;2110.489;1.458237;8298.4
96244.65;85089;74128.14;77831.52;72485;70369.95;935.973;3120.641;1255.008;114.2282;831.9467;1007.133;42.13366;352.1824;2608.011;167.7928;289.7032;-88.47219;34.67752;8298.4
154719.4;134954;75134.42;100230.8;95630;68688.95;552.5934;6884.603;149.2664;84.88319;90.90099;528.7735;169.5773;2152.97;4388.008;-82.31676;191.5643;26.15254;114.2704;8299.1
143143.3;126402;74215.89;59367.36;56854;68433.16;620.1756;-13.4973;1710.491;17.10123;616.4792;414.3297;1991.06;371.4699;7293.833;125.4197;182.0557;158.4371;32.02104;8299.3
175146.8;157266;72987.32;58544.46;54802;70011.49;821.6564;8852.805;855.8076;52.30135;165.0863;1769.608;-87.39899;7641.107;5296.247;-52.45282;-15.57871;139.6805;39.16956;8300.4
111076.2;99098;73457.48;35361.3;33758;68648.56;63.24076;2015.962;1156.237;3.224619;2526.891;531.0813;59.02927;5311.245;2557.434;-30.35129;-12.91637;11.74275;82.44427;8300.4
143682.8;124432;75675.06;52304.46;50212;68267.04;1817.242;-49.93524;772.8723;20.58306;-62.07988;429.4479;3291.139;137.8909;5677.086;-49.29346;342.4791;57.23776;-101.825;8300.7
64960.05;55178;77154.34;76920.48;67258;74951.09;1173.393;3937.874;387.0613;120.3336;-35.4279;1158.377;-90.11031;2405.435;2181.779;-144.073;83.61367;4854.828;-54.63184;8300.9
114371;98542;76063.15;56589.78;52094;71191.84;341.2677;5129.313;1742.185;105.2629;148.0938;-114.7004;-16.99949;794.4597;3319.686;-38.33441;65.17908;1215.788;0.8604126;8300.9
114375.1;101259;74024.88;60400.86;56475;70091.74;561.5638;1775.106;1177.02;-16.14187;1995.464;0.04858947;107.0183;3015.532;3485.754;223.741;23.91385;113.7563;-51.82339;8302.4
163002.8;148979;71705.1;59467.98;57075;68283.72;-133.6719;6337.305;518.736;-20.49362;-44.25468;191.5548;-218.5423;906.5471;3912.849;-336.5483;52.8152;113.546;-43.80847;8302.7
91847.28;79914;75322.27;45195.54;41930;70639.99;274.683;-9.437828;1048.739;-68.67406;1606.663;896.3041;1959.957;394.9933;5613.71;574.9005;612.7909;-1.080878;49.80681;8303.5
103770.5;87741;77508.83;103879.6;93289;72975.97;2785.986;-59.94875;1816.938;60.38785;162.3252;721.4713;1702.226;213.0819;5015.252;1.401147;282.581;-78.79016;38.86053;8303.9
119878.5;105174;74698.68;42298.62;41686;66499.13;962.1559;3814.692;734.6798;48.10829;1.365229;20.61356;46.44076;4522.217;3409.393;-72.74679;37.88385;127.9931;-52.68237;8304.5
131408.4;113223;76062.13;46438.86;44627;68196.77;330.5617;-2.550489;49.00596;-189.6451;15.04485;1038.731;1996.451;22.52658;2159.802;-66.8857;94.35657;4344.832;20.91832;8304.6
165642.8;148065;73316.22;78067.86;75058;68164.02;1879.618;0.549119;2309.21;195.4122;151.0656;95.21004;3083.607;-67.25406;5195.65;-87.28275;95.50681;-119.4236;6.239822;8304.6
140512.3;122979;74879.57;99811.13;90323;72420.34;324.4187;6352.203;643.4273;113.3259;182.1466;3232.21;-25.30057;17370.02;3535.813;-160.754;101.0674;96.64688;119.0508;8304.7
